0.090826,0.09387,0.097285,0.10109,0.10532,0.11,0.11516,0.12084,0.12709,0.13395,0.14148,0.14973,0.15879,0.16872,0.17962,0.19157,0.20469,0.21908,0.23488,0.25222,0.27124,0.29211,0.31497,0.34,0.36735,0.39716,0.42955,0.46458,0.50226,0.54251,0.58513,0.62977,0.6759,0.72279,0.76953,0.81498,0.85788,0.8969,0.93074,0.95825,0.97856,0.99115,0.99589,0.99308,0.98334,0.96759,0.94686,0.92228,0.89491,0.86574,0.83563,0.80529,0.77529,0.74606,0.71791,0.69107,0.66568,0.64179,0.61946,0.59866,0.57937,0.56153,0.5451,0.53,0.51617,0.50354,0.49203,0.4816,0.47216,0.46368,0.45609,0.44935,0.4434,0.43822,0.43375,0.42997,0.42685,0.42436,0.42246,0.42115,0.42041,0.4202,0.42053,0.42138,0.42273,0.42458,0.42692,0.42974,0.43304,0.43681,0.44105,0.44576,0.45094,0.45658,0.46269,0.46926,0.4763,0.4838,0.49176,0.50019,0.50907,0.51842,0.52822,0.53847,0.54917,0.5603,0.57186,0.58383,0.59621,0.60897,0.6221,0.63557,0.64935,0.66342,0.67775,0.69228,0.707,0.72184,0.73676,0.75171,0.76663,0.78147,0.79616,0.81064,0.82486,0.83873,0.85221,0.86522,0.8777,0.8896,0.90086,0.91142,0.92125,0.9303,0.93854,0.94594,0.95248,0.95815,0.96294,0.96685,0.9699,0.97209,0.97346,0.97402,0.97382,0.97288,0.97125,0.96896,0.96608,0.96264,0.95868,0.95427,0.94945,0.94426,0.93875,0.93297,0.92695,0.92075,0.9144,0.90793,0.90138,0.89479,0.88818,0.88157,0.875,0.86849,0.86205,0.85571,0.84948,0.84338,0.83741,0.8316,0.82595,0.82047,0.81517,0.81005,0.80511,0.80038,0.79583,0.79149,0.78735,0.78341,0.77967,0.77614,0.77281,0.76968,0.76676,0.76403,0.76151,0.75918,0.75705,0.75512,0.75337,0.75182,0.75045,0.74927,0.74826,0.74744,0.7468,0.74633
0.17377,0.17939,0.18578,0.19299,0.20108,0.21008,0.22005,0.23106,0.24315,0.25638,0.2708,0.28643,0.30328,0.32136,0.34062,0.36097,0.38229,0.40439,0.42701,0.44985,0.47253,0.49463,0.51569,0.53526,0.55289,0.56818,0.58082,0.5906,0.59744,0.60136,0.60249,0.60106,0.59738,0.59179,0.58463,0.57628,0.56706,0.55728,0.54722,0.5371,0.52711,0.51741,0.50812,0.49934,0.49113,0.48355,0.47663,0.4704,0.46486,0.46003,0.45589,0.45245,0.4497,0.44764,0.44624,0.44551,0.44543,0.446,0.44721,0.44905,0.45151,0.4546,0.4583,0.46262,0.46755,0.47309,0.47925,0.48601,0.49338,0.50136,0.50995,0.51915,0.52895,0.53935,0.55034,0.56193,0.57409,0.58682,0.60009,0.61389,0.62819,0.64297,0.65819,0.6738,0.68976,0.70603,0.72253,0.73921,0.75599,0.7728,0.78956,0.80617,0.82255,0.8386,0.85424,0.86935,0.88386,0.89766,0.91068,0.92283,0.93405,0.94426,0.95342,0.96148,0.96842,0.97422,0.97887,0.98238,0.98477,0.98607,0.98632,0.98556,0.98386,0.98127,0.97785,0.97369,0.96884,0.96339,0.95739,0.95093,0.94406,0.93687,0.9294,0.92173,0.91389,0.90595,0.89796,0.88995,0.88197,0.87405,0.86622,0.85852,0.85096,0.84357,0.83637,0.82937,0.82259,0.81604,0.80973,0.80367,0.79786,0.79231,0.78702,0.78199,0.77723,0.77274,0.76852,0.76456,0.76086,0.75743,0.75425,0.75134,0.74868,0.74626,0.7441,0.74218,0.7405,0.73906,0.73785,0.73687,0.73611,0.73558,0.73526,0.73515,0.73525,0.73556,0.73606,0.73676,0.73766,0.73874,0.74,0.74145,0.74306,0.74486,0.74681,0.74893,0.75121,0.75365,0.75623,0.75896,0.76183,0.76484,0.76799,0.77126,0.77465,0.77816,0.78179,0.78553,0.78937,0.79331,0.79734,0.80147,0.80567,0.80996,0.81432,0.81875,0.82324,0.82778,0.83238,0.83702
0.079723,0.077264,0.075271,0.073697,0.072505,0.071663,0.071151,0.070949,0.071047,0.071437,0.072115,0.073083,0.074343,0.075905,0.07778,0.079982,0.082532,0.085453,0.088773,0.092523,0.096743,0.10148,0.10677,0.11268,0.11928,0.12663,0.13481,0.14392,0.15406,0.16532,0.17784,0.19174,0.20714,0.22419,0.24301,0.26373,0.28644,0.31121,0.33804,0.36689,0.39759,0.42985,0.46328,0.4973,0.53119,0.56414,0.59523,0.62354,0.64824,0.66863,0.68424,0.69488,0.70059,0.70169,0.69867,0.69214,0.68278,0.67127,0.65825,0.64428,0.62984,0.61533,0.60107,0.58731,0.57421,0.56192,0.5505,0.54003,0.53053,0.52201,0.51446,0.50788,0.50224,0.49753,0.49373,0.49081,0.48874,0.48751,0.48709,0.48748,0.48864,0.49057,0.49325,0.49668,0.50084,0.50572,0.51132,0.51764,0.52467,0.53239,0.54082,0.54993,0.55973,0.57021,0.58135,0.59315,0.60558,0.61863,0.63227,0.64646,0.66119,0.67639,0.69203,0.70804,0.72436,0.74092,0.75763,0.7744,0.79114,0.80774,0.82409,0.84006,0.85555,0.87043,0.88457,0.89786,0.91019,0.92144,0.93153,0.94037,0.94788,0.95403,0.95876,0.96207,0.96395,0.96441,0.96351,0.96127,0.95776,0.95306,0.94726,0.94043,0.93268,0.92411,0.91482,0.9049,0.89445,0.88357,0.87234,0.86086,0.84919,0.83741,0.82559,0.81378,0.80203,0.7904,0.77893,0.76765,0.75659,0.74577,0.73523,0.72497,0.71501,0.70537,0.69605,0.68705,0.67839,0.67006,0.66206,0.6544,0.64707,0.64007,0.63339,0.62704,0.621,0.61527,0.60984,0.60472,0.59989,0.59535,0.59109,0.5871,0.58338,0.57993,0.57674,0.57379,0.5711,0.56864,0.56642,0.56443,0.56267,0.56113,0.5598,0.55869,0.55778,0.55708,0.55658,0.55627,0.55615,0.55623,0.55649,0.55693,0.55755,0.55835,0.55932,0.56047,0.56178,0.56326,0.5649,0.5667
0.091809,0.096578,0.10193,0.10793,0.11463,0.12212,0.13047,0.13979,0.15017,0.16173,0.17459,0.18889,0.20477,0.22236,0.24183,0.26331,0.28694,0.31281,0.34101,0.37154,0.40435,0.43931,0.47616,0.51453,0.55393,0.59374,0.63325,0.67167,0.70823,0.74215,0.7728,0.79967,0.82244,0.841,0.85542,0.86593,0.8729,0.87678,0.87807,0.87727,0.87487,0.87133,0.86705,0.86237,0.85759,0.85296,0.84866,0.84487,0.84168,0.8392,0.83748,0.83655,0.83646,0.83719,0.83875,0.84112,0.84428,0.84819,0.85281,0.8581,0.864,0.87045,0.87739,0.88476,0.89246,0.90044,0.90859,0.91683,0.92507,0.93322,0.94118,0.94886,0.95616,0.96298,0.96924,0.97486,0.97975,0.98386,0.98711,0.98947,0.99089,0.99136,0.99084,0.98935,0.9869,0.98351,0.97921,0.97404,0.96805,0.96131,0.95387,0.94581,0.93718,0.92807,0.91854,0.90867,0.89852,0.88816,0.87765,0.86705,0.85641,0.84579,0.83523,0.82477,0.81445,0.80431,0.79437,0.78466,0.7752,0.766,0.75709,0.74848,0.74017,0.73218,0.72451,0.71717,0.71015,0.70346,0.69711,0.69108,0.68537,0.68,0.67494,0.6702,0.66578,0.66166,0.65785,0.65434,0.65113,0.6482,0.64556,0.6432,0.64112,0.63931,0.63776,0.63647,0.63544,0.63466,0.63412,0.63383,0.63378,0.63396,0.63436,0.635,0.63585,0.63692,0.63821,0.6397,0.6414,0.6433,0.64541,0.6477,0.65019,0.65287,0.65573,0.65877,0.66199,0.66538,0.66895,0.67268,0.67657,0.68062,0.68483,0.68919,0.69369,0.69834,0.70313,0.70805,0.7131,0.71827,0.72356,0.72897,0.73449,0.74011,0.74583,0.75164,0.75753,0.76351,0.76955,0.77567,0.78184,0.78806,0.79433,0.80064,0.80697,0.81333,0.8197,0.82607,0.83244,0.8388,0.84514,0.85145,0.85772,0.86394,0.87011,0.87622,0.88225,0.8882,0.89405,0.89981
0.29393,0.31564,0.3389,0.36365,0.38983,0.41728,0.44583,0.47521,0.50514,0.53527,0.56521,0.59458,0.62298,0.65005,0.67545,0.69893,0.72031,0.73948,0.75641,0.77117,0.78387,0.79467,0.80379,0.81144,0.81788,0.82331,0.82798,0.83209,0.83582,0.83934,0.84279,0.84629,0.84993,0.85379,0.85793,0.86238,0.86716,0.87228,0.87773,0.8835,0.88954,0.89583,0.90231,0.90891,0.91558,0.92224,0.92881,0.9352,0.94134,0.94714,0.9525,0.95736,0.96161,0.9652,0.96805,0.97011,0.97131,0.97163,0.97103,0.96951,0.96704,0.96366,0.95936,0.9542,0.9482,0.94141,0.93391,0.92573,0.91696,0.90767,0.89792,0.88779,0.87735,0.86667,0.85582,0.84486,0.83384,0.82283,0.81188,0.80102,0.79031,0.77977,0.76945,0.75937,0.74955,0.74002,0.73079,0.72187,0.71328,0.70503,0.69713,0.68957,0.68236,0.67551,0.66901,0.66286,0.65706,0.6516,0.64649,0.64172,0.63729,0.63318,0.6294,0.62594,0.62279,0.61996,0.61742,0.61519,0.61325,0.6116,0.61023,0.60913,0.60831,0.60776,0.60747,0.60744,0.60766,0.60814,0.60885,0.60981,0.61101,0.61244,0.61409,0.61598,0.61808,0.6204,0.62294,0.62569,0.62864,0.6318,0.63516,0.63871,0.64246,0.6464,0.65052,0.65482,0.6593,0.66395,0.66878,0.67376,0.67891,0.6842,0.68965,0.69525,0.70098,0.70685,0.71284,0.71896,0.72519,0.73152,0.73796,0.7445,0.75112,0.75781,0.76458,0.77141,0.77829,0.78522,0.79218,0.79916,0.80616,0.81317,0.82017,0.82716,0.83411,0.84104,0.84791,0.85473,0.86147,0.86814,0.87471,0.88118,0.88754,0.89377,0.89987,0.90583,0.91163,0.91726,0.92272,0.928,0.93309,0.93798,0.94266,0.94713,0.95138,0.9554,0.95919,0.96274,0.96605,0.96912,0.97195,0.97452,0.97684,0.97891,0.98074,0.98231,0.98363,0.9847,0.98553,0.98611
0.081043,0.082422,0.084049,0.085937,0.088101,0.09056,0.093335,0.09645,0.099935,0.10382,0.10815,0.11295,0.11829,0.12421,0.13077,0.13805,0.14612,0.15508,0.16502,0.17605,0.18831,0.20193,0.21708,0.23391,0.25263,0.27342,0.2965,0.32209,0.35039,0.38159,0.41585,0.45327,0.49384,0.53745,0.58378,0.63233,0.68234,0.73279,0.78243,0.82979,0.87333,0.91157,0.94319,0.96725,0.98324,0.99113,0.99133,0.98466,0.97216,0.95497,0.93429,0.91121,0.88669,0.86156,0.83646,0.8119,0.78826,0.7658,0.7447,0.72506,0.70694,0.69035,0.67528,0.6617,0.64956,0.63881,0.6294,0.62127,0.61438,0.60865,0.60405,0.60053,0.59804,0.59654,0.596,0.59638,0.59766,0.5998,0.60278,0.60657,0.61116,0.61652,0.62263,0.62947,0.63701,0.64525,0.65415,0.66369,0.67384,0.68457,0.69585,0.70765,0.71991,0.7326,0.74565,0.75903,0.77265,0.78646,0.80038,0.81433,0.82822,0.84197,0.85549,0.86867,0.88143,0.89366,0.90528,0.91618,0.92627,0.93549,0.94374,0.95098,0.95713,0.96217,0.96606,0.96878,0.97034,0.97073,0.96998,0.96813,0.96522,0.96129,0.95641,0.95066,0.94409,0.93679,0.92883,0.92029,0.91125,0.90178,0.89197,0.88187,0.87156,0.8611,0.85055,0.83995,0.82937,0.81883,0.8084,0.79809,0.78793,0.77797,0.76822,0.75869,0.74942,0.7404,0.73166,0.7232,0.71503,0.70716,0.69958,0.69231,0.68533,0.67866,0.67229,0.66622,0.66045,0.65497,0.64978,0.64487,0.64025,0.63591,0.63184,0.62805,0.62451,0.62124,0.61822,0.61545,0.61293,0.61065,0.6086,0.60679,0.60521,0.60385,0.60271,0.60179,0.60107,0.60057,0.60028,0.60018,0.60028,0.60058,0.60107,0.60174,0.60261,0.60365,0.60488,0.60628,0.60786,0.60961,0.61153,0.61362,0.61587,0.61828,0.62086,0.62359,0.62648,0.62952,0.63272,0.63606
0.093505,0.098249,0.10356,0.10949,0.1161,0.12348,0.1317,0.14084,0.15102,0.16233,0.1749,0.18885,0.20432,0.22143,0.24033,0.26113,0.28395,0.30885,0.33587,0.36499,0.39609,0.42896,0.46327,0.49856,0.53424,0.56962,0.60391,0.63631,0.66601,0.69232,0.71471,0.73282,0.74653,0.75592,0.76125,0.76294,0.7615,0.75747,0.75143,0.74389,0.73534,0.72621,0.71685,0.70755,0.69856,0.69006,0.6822,0.67507,0.66877,0.66333,0.6588,0.6552,0.65253,0.6508,0.64999,0.65011,0.65113,0.65305,0.65583,0.65948,0.66396,0.66926,0.67534,0.6822,0.6898,0.69811,0.70711,0.71676,0.72703,0.73787,0.74924,0.76109,0.77337,0.78601,0.79897,0.81216,0.82552,0.83896,0.8524,0.86576,0.87894,0.89186,0.90442,0.91652,0.92809,0.93902,0.94925,0.95868,0.96726,0.97491,0.9816,0.98728,0.99192,0.9955,0.99803,0.9995,0.99994,0.99937,0.99783,0.99538,0.99205,0.98792,0.98304,0.97748,0.97131,0.9646,0.95743,0.94985,0.94193,0.93374,0.92535,0.91679,0.90814,0.89944,0.89073,0.88206,0.87346,0.86497,0.85662,0.84843,0.84042,0.83263,0.82506,0.81773,0.81065,0.80384,0.79729,0.79102,0.78504,0.77934,0.77392,0.7688,0.76397,0.75943,0.75517,0.7512,0.74752,0.74412,0.741,0.73815,0.73558,0.73327,0.73123,0.72944,0.72792,0.72664,0.72561,0.72483,0.72428,0.72397,0.72389,0.72403,0.72439,0.72497,0.72577,0.72677,0.72797,0.72937,0.73097,0.73276,0.73474,0.73689,0.73923,0.74173,0.74441,0.74725,0.75025,0.7534,0.7567,0.76015,0.76374,0.76746,0.77131,0.77529,0.77938,0.78359,0.78791,0.79233,0.79685,0.80146,0.80615,0.81093,0.81577,0.82068,0.82565,0.83068,0.83574,0.84085,0.84599,0.85115,0.85633,0.86152,0.86671,0.8719,0.87707,0.88223,0.88735,0.89244,0.89748,0.90247
0.14428,0.136,0.12852,0.12175,0.11563,0.1101,0.10511,0.10061,0.096564,0.092926,0.089667,0.086756,0.084168,0.081879,0.079869,0.07812,0.076615,0.075341,0.074286,0.073439,0.072793,0.072341,0.072077,0.071998,0.072101,0.072385,0.07285,0.073498,0.074332,0.075355,0.076574,0.077995,0.079627,0.08148,0.083566,0.085898,0.088491,0.091364,0.094536,0.09803,0.10187,0.10608,0.1107,0.11576,0.12129,0.12735,0.13397,0.14121,0.14912,0.15777,0.16721,0.17754,0.18881,0.20113,0.21456,0.22922,0.24519,0.26256,0.28145,0.30192,0.32407,0.34795,0.3736,0.40104,0.43022,0.46107,0.49343,0.52709,0.56175,0.59702,0.63245,0.66751,0.70162,0.73419,0.76461,0.79232,0.81686,0.83785,0.85505,0.86835,0.8778,0.88356,0.88588,0.88512,0.88166,0.87594,0.86836,0.85934,0.84925,0.83843,0.82717,0.81575,0.80436,0.79319,0.78239,0.77205,0.76229,0.75315,0.74468,0.73693,0.72991,0.72363,0.7181,0.71331,0.70926,0.70594,0.70333,0.70142,0.70019,0.69963,0.69973,0.70045,0.70178,0.70371,0.70621,0.70927,0.71286,0.71696,0.72156,0.72663,0.73215,0.7381,0.74444,0.75116,0.75823,0.76561,0.77329,0.78123,0.78939,0.79774,0.80624,0.81487,0.82357,0.8323,0.84104,0.84972,0.85832,0.86679,0.87507,0.88314,0.89094,0.89843,0.90559,0.91235,0.9187,0.92459,0.93,0.93489,0.93925,0.94306,0.94629,0.94894,0.95101,0.95248,0.95337,0.95367,0.9534,0.95257,0.9512,0.9493,0.9469,0.94403,0.94071,0.93697,0.93284,0.92835,0.92354,0.91843,0.91305,0.90744,0.90163,0.89565,0.88953,0.88329,0.87696,0.87057,0.86414,0.85769,0.85125,0.84483,0.83845,0.83213,0.82588,0.81973,0.81367,0.80772,0.8019,0.79621,0.79065,0.78525,0.77999,0.7749,0.76997,0.7652,0.76061,0.75619,0.75194,0.74787,0.74398,0.74026
0.19213,0.21023,0.23072,0.25392,0.28016,0.30978,0.3431,0.38042,0.42195,0.4678,0.51783,0.57165,0.6285,0.6872,0.7461,0.8032,0.85626,0.90301,0.94153,0.9704,0.98901,0.99748,0.99666,0.98789,0.9728,0.95303,0.93016,0.90553,0.88025,0.85519,0.83098,0.80805,0.78672,0.76715,0.74944,0.73362,0.71968,0.70758,0.69727,0.68867,0.68172,0.67635,0.67248,0.67006,0.66901,0.66928,0.67081,0.67354,0.67743,0.68243,0.68847,0.69553,0.70353,0.71244,0.72219,0.73271,0.74395,0.75583,0.76826,0.78115,0.79442,0.80794,0.82161,0.8353,0.84888,0.86221,0.87514,0.88754,0.89926,0.91015,0.92009,0.92893,0.93658,0.94293,0.94789,0.95142,0.95346,0.95401,0.95307,0.95066,0.94685,0.94168,0.93525,0.92764,0.91898,0.90936,0.89891,0.88773,0.87596,0.86371,0.85107,0.83817,0.82508,0.81191,0.79873,0.7856,0.77261,0.75979,0.7472,0.73488,0.72286,0.71117,0.69984,0.68887,0.6783,0.66811,0.65833,0.64895,0.63998,0.63142,0.62325,0.61549,0.60812,0.60114,0.59454,0.58831,0.58245,0.57695,0.5718,0.56699,0.56252,0.55837,0.55454,0.55102,0.5478,0.54487,0.54224,0.53988,0.5378,0.53598,0.53442,0.53312,0.53207,0.53126,0.53069,0.53036,0.53025,0.53037,0.53071,0.53126,0.53203,0.533,0.53418,0.53556,0.53714,0.53891,0.54088,0.54303,0.54538,0.5479,0.55061,0.5535,0.55656,0.55979,0.5632,0.56678,0.57052,0.57443,0.5785,0.58273,0.58712,0.59166,0.59635,0.60119,0.60617,0.6113,0.61657,0.62197,0.62751,0.63317,0.63896,0.64488,0.65091,0.65705,0.6633,0.66966,0.67611,0.68266,0.68929,0.69601,0.7028,0.70967,0.71659,0.72358,0.73061,0.73769,0.7448,0.75194,0.75911,0.76628,0.77346,0.78063,0.78779,0.79493,0.80204,0.8091,0.81612,0.82309,0.82998,0.8368
0.068793,0.070935,0.073434,0.07632,0.079627,0.083397,0.087678,0.092528,0.098015,0.10422,0.11122,0.11914,0.1281,0.13824,0.14972,0.16275,0.17754,0.19434,0.21346,0.2352,0.25994,0.28805,0.31995,0.35603,0.39663,0.44202,0.49227,0.54717,0.60612,0.66801,0.7311,0.79309,0.85118,0.90238,0.94393,0.97373,0.99068,0.99484,0.98733,0.97001,0.94514,0.915,0.8817,0.84697,0.81216,0.77826,0.74593,0.7156,0.6875,0.66171,0.63825,0.61704,0.59801,0.58103,0.56598,0.55273,0.54117,0.53117,0.52265,0.51549,0.50961,0.50495,0.50141,0.49896,0.49752,0.49706,0.49753,0.4989,0.50114,0.50421,0.5081,0.51279,0.51825,0.52447,0.53144,0.53913,0.54755,0.55666,0.56646,0.57694,0.58806,0.59982,0.61219,0.62513,0.63863,0.65264,0.66712,0.68203,0.69732,0.71292,0.72876,0.74479,0.76093,0.77708,0.79317,0.8091,0.82477,0.8401,0.85498,0.86932,0.88303,0.89601,0.90817,0.91946,0.92978,0.9391,0.94736,0.95453,0.96058,0.96552,0.96933,0.97205,0.97368,0.97428,0.97389,0.97255,0.97034,0.96731,0.96354,0.9591,0.95405,0.94847,0.94244,0.93601,0.92926,0.92225,0.91504,0.90769,0.90024,0.89275,0.88526,0.8778,0.87043,0.86315,0.85602,0.84904,0.84224,0.83565,0.82927,0.82312,0.81722,0.81157,0.80618,0.80105,0.7962,0.79162,0.78732,0.7833,0.77955,0.77609,0.7729,0.77,0.76736,0.765,0.76291,0.76109,0.75953,0.75823,0.75719,0.7564,0.75586,0.75556,0.75551,0.75569,0.7561,0.75675,0.75761,0.7587,0.76,0.76151,0.76322,0.76514,0.76725,0.76956,0.77205,0.77472,0.77757,0.78059,0.78377,0.78712,0.79062,0.79427,0.79806,0.80199,0.80605,0.81024,0.81454,0.81896,0.82348,0.82809,0.8328,0.83759,0.84246,0.84739,0.85239,0.85743,0.86252,0.86764,0.87279,0.87795
